2023-01-10,ETH,1347.69
2023-01-11,ETH,1398
2023-01-12,ETH,1438
2023-01-13,ETH,1464
2023-01-14,ETH,1599.98
2023-01-15,ETH,1566.66
2023-01-16,ETH,1604.5
2023-01-17,ETH,1609
2023-01-18,ETH,1610
2023-01-19,ETH,1564.43
2023-01-20,ETH,1669.9
2023-01-21,ETH,1679.26
2023-01-22,ETH,1663.89
2023-01-23,ETH,1648.09
2023-01-24,ETH,1641.46
2023-01-25,ETH,1641
2023-01-26,ETH,1632.84
2023-01-27,ETH,1621
2023-01-28,ETH,1606.83
2023-01-29,ETH,1660
2023-01-30,ETH,1647.53
2023-01-31,ETH,1605.18
2023-02-01,ETH,1647.77
2023-02-02,ETH,1714.68
2023-02-03,ETH,1676
2023-02-04,ETH,1695.29
2023-02-05,ETH,1673.81
2023-02-06,ETH,1658.56
2023-02-07,ETH,1678.37
2023-02-08,ETH,1697.91
2023-02-09,ETH,1656.17
2023-02-10,ETH,1555.01
2023-02-11,ETH,1543
2023-02-12,ETH,1548.02
2023-02-13,ETH,1526.1
2023-02-14,ETH,1569
2023-02-15,ETH,1680
2023-02-16,ETH,1742.97
2023-02-17,ETH,1722
2023-02-18,ETH,1713.13
2023-02-19,ETH,1726.59
2023-02-20,ETH,1719.89
2023-02-21,ETH,1716.66
2023-02-22,ETH,1666.95
2023-02-23,ETH,1679
2023-02-24,ETH,1664.66
2023-02-25,ETH,1608.98
2023-02-26,ETH,1651.26
2023-02-27,ETH,1665.22
2023-02-28,ETH,1647.52
2023-03-01,ETH,1669.72
2023-03-02,ETH,1677.86
2023-03-03,ETH,1649.25
2023-03-04,ETH,1577.53
2023-03-05,ETH,1588.77
2023-03-06,ETH,1583.49
2023-03-07,ETH,1584.49
2023-03-08,ETH,1570.89
2023-03-09,ETH,1546.45
2023-03-10,ETH,1439.43
2023-03-11,ETH,1478.07
2023-03-12,ETH,1594.19
2023-03-13,ETH,1693.49
2023-03-14,ETH,1780.02
2023-03-15,ETH,1716.9
2023-03-16,ETH,1691.42
2023-03-17,ETH,1800
2023-03-18,ETH,1841
2023-03-19,ETH,1841.36
2023-03-20,ETH,1803.05
2023-03-21,ETH,1835
2023-03-22,ETH,1819.98
2023-03-23,ETH,1857.16
2023-03-24,ETH,1818.99
2023-03-25,ETH,1763.23
2023-03-26,ETH,1801
2023-03-27,ETH,1780.48
2023-03-28,ETH,1795.73
2023-03-29,ETH,1827.99
2023-03-30,ETH,1829.69
2023-03-31,ETH,1847.28
2023-04-01,ETH,1842.83
2023-04-02,ETH,1824.81
2023-04-03,ETH,1839.99
2023-04-04,ETH,1891.91
2023-04-05,ETH,1942.98
2023-04-06,ETH,1909.91
